GID,SampleID,number,colldate,flowering_season_start,growing_season_start,elevation,latitude,longitude,dist
G26505,SEEDGWAS1655,CIMMYTMA-018880,1946-01-01,7,5,4,21.993057,-105.382959,10.5435700961285
G26506,SEEDGWAS1656,CIMMYTMA-018881,1946-01-01,7,5,4,21.993057,-105.382959,10.5435700961285
G26507,SEEDGWAS4000,CIMMYTMA-018886,1953-01-01,7,5,926,21.25,-104.8666667,9.75609515710279
G26515,SEEDGWAS986,CIMMYTMA-018899,1974-01-01,7,5,20,21.218989,-86.724004,10.0873066237686
G26516,SEEDGWAS1658,CIMMYTMA-018900,1974-01-01,7,5,20,21.218989,-86.724004,10.0873066237686
G26519,SEEDGWAS1818,CIMMYTMA-018906,1952-01-13,7,5,1057,22.031961,-100.21527,6.41064326557055
G26521,SEEDGWAS1819,CIMMYTMA-018907,1952-01-14,7,5,962,21.71083333,-99.88277778,5.950058873152
G26547,SEEDGWAS1820,CIMMYTMA-018908,1952-01-14,7,5,960,21.71058,-99.883528,5.95035924038154
G26568,SEEDGWAS1821,CIMMYTMA-018909,1952-01-14,7,5,903,21.7722222,-99.9072222,6.01248614419391
G26569,SEEDGWAS1822,CIMMYTMA-018911,1952-01-14,7,5,943,21.79805556,-99.9322222,6.04837557130636
G26571,SEEDGWAS1659,NA,NA,NA,NA,NA,NA,NA,NA
G26573,SEEDGWAS3631,NA,NA,NA,NA,NA,NA,NA,NA
G26575,SEEDGWAS4168,NA,NA,NA,NA,NA,NA,NA,NA
G26576,SEEDGWAS1823,CIMMYTMA-018921,,6,4,172,23.91666667,-99,7.34780752108335
G26577,SEEDGWAS2984,CIMMYTMA-018922,1944-01-01,7,5,2438,19.63,-97.08,2.65082150998101
G26578,SEEDGWAS2185,CIMMYTMA-018924,1952-02-06,7,5,1147,18.850883,-97.067537,1.96116298360743
G26580,SEEDGWAS987,CIMMYTMA-018926,1943-01-01,7,5,42,21.51666667,-98.38333333,4.92442877357366
G26587,SEEDGWAS447,CIMMYTMA-018931,1948-01-01,7,5,45,20.485433,-89.732539,7.05388239150555
G26590,SEEDGWAS448,CIMMYTMA-018932,1948-01-01,7,5,28,21.01666667,-88.28333333,8.58661705271641
G26595,SEEDGWAS989,NA,NA,NA,NA,NA,NA,NA,NA
G26596,SEEDGWAS1660,CIMMYTMA-019012,1980-01-26,3,1,178,-23.4,-56.88333333,56.378396681556
G26605,SEEDGWAS449,CIMMYTMA-019015,1987-07-19,3,1,132,-23.267981,-57.309104,55.9884158771111
G26612,SEEDGWAS3289,CIMMYTMA-019053,1987-06-12,6,4,219,-25.557527,-54.645177,59.4850805986675
G26615,SEEDGWAS3290,CIMMYTMA-019054,1987-06-12,4,2,314,-25,-54.83333333,58.9539603880001
G26616,SEEDGWAS3291,CIMMYTMA-019057,1987-06-12,6,4,219,-25.557527,-54.645177,59.4850805986675
G26618,SEEDGWAS2186,CIMMYTMA-019064,1987-06-22,4,2,279,-24.93333333,-55.21666667,58.6390962710081
G26622,SEEDGWAS3292,CIMMYTMA-019083,1987-06-22,4,2,320,-24.698011,-54.863553,58.7169186784532
G26631,SEEDGWAS3293,CIMMYTMA-019084,1987-06-22,4,2,315,-24.110432,-54.610738,58.4775232785198
G26650,SEEDGWAS3294,CIMMYTMA-019087,1987-04-14,4,2,245,-24.232884,-55.890666,57.6670375975261
G26658,SEEDGWAS2187,CIMMYTMA-019091,1987-07-15,4,2,420,-23.900264,-55.407662,57.7666607305546
G26662,SEEDGWAS1824,CIMMYTMA-019098,1987-11-14,NA,NA,900,4.655287,-61.369594,36.8225365104649
G26666,SEEDGWAS1661,CIMMYTMA-019100,1988-03-03,6,4,7,9.101847,-62.028567,34.9109787566484
G26693,SEEDGWAS2190,CIMMYTMA-019107,,NA,NA,214,-5.62,-52.49,49.1241628439384
G26697,SEEDGWAS4001,CIMMYTMA-019115,1985-11-11,5,3,537,-8.283333333,-35.96666667,65.2092804311591
G26716,SEEDGWAS2192,CIMMYTMA-019130,,5,3,78,2.807101,-60.575732,38.2273959469326
G26718,SEEDGWAS1825,CIMMYTMA-019133,1985-10-25,5,3,257,-10.7,-38.18333333,64.1886302879325
G267203,SEEDGWAS4881,CIMMYTMA-029908,2010-01-09,7,5,2326,16.513955,-92.430064,3.62208845023213
G267212,SEEDGWAS4882,CIMMYTMA-029917,2010-01-09,7,5,643,16.327086,-92.566685,3.53055773376742
G26727,SEEDGWAS1826,CIMMYTMA-019134,1985-10-26,5,3,257,-10.7,-38.18333333,64.1886302879325
G26732,SEEDGWAS1138,CIMMYTMA-019135,1985-10-26,5,3,257,-10.7,-38.18333333,64.1886302879325
G26734,SEEDGWAS1827,CIMMYTMA-019136,1985-10-26,5,3,257,-10.7,-38.18333333,64.1886302879325
G26735,SEEDGWAS3632,CIMMYTMA-019137,1985-10-26,5,3,257,-10.7,-38.18333333,64.1886302879325
G26746,SEEDGWAS4169,NA,NA,NA,NA,NA,NA,NA,NA
G26751,SEEDGWAS991,CIMMYTMA-019148,1977-01-01,4,2,48,-34.024495,-60.15574,62.5241801488344
G26755,SEEDGWAS3295,CIMMYTMA-019153,1977-01-01,4,2,282,-38.1,-62.23333333,64.7996614629574
G26759,SEEDGWAS451,CIMMYTMA-019158,1980-01-01,4,2,84,-30.05,-57.81666667,60.7522199432617
G26761,SEEDGWAS452,CIMMYTMA-019165,1980-01-01,NA,NA,61,-27.46666667,-58.83333333,58.1095756596583
G26769,SEEDGWAS2193,CIMMYTMA-019168,1980-01-01,4,2,113,-27.402597,-55.993256,59.9173178502478
G26773,SEEDGWAS992,CIMMYTMA-019178,1980-01-01,2,12,98,-27.21666667,-61.2,56.4287284600534
G26776,SEEDGWAS453,CIMMYTMA-019180,1980-01-01,3,1,83,-25.716416,-59.110072,56.594054393187
G26788,SEEDGWAS993,CIMMYTMA-019182,1980-07-01,2,12,120,-24.833523,-60.025025,55.3282784230538
G26793,SEEDGWAS4002,CIMMYTMA-019183,,1,11,837,-25.48333333,-64.95,52.7859620095238
G26795,SEEDGWAS4003,CIMMYTMA-019184,,12,10,844,-25.53333333,-64.96666667,52.8166272914274
G26801,SEEDGWAS4004,CIMMYTMA-019185,,1,11,737,-25.3,-64.91666667,52.6574280576677
G26806,SEEDGWAS5320,CIMMYTMA-019187,,12,10,969,-25.276247,-65.330116,52.3952999100156
G26809,SEEDGWAS2194,CIMMYTMA-019189,1980-01-01,12,10,2209,-25.228503,-66.201176,51.8514159102869
G26813,SEEDGWAS4005,CIMMYTMA-019192,,12,10,1298,-24.36666667,-65.31666667,51.6683468180095
G26814,SEEDGWAS5321,CIMMYTMA-019199,1980-06-01,12,10,1055,-27.589584,-66.305555,53.7435636675899
G26818,SEEDGWAS2195,CIMMYTMA-019202,,1,11,1144,-28.4,-66.21666667,54.4695762108578
G26819,SEEDGWAS2196,CIMMYTMA-019203,1980-06-01,1,11,510,-30.5,-66.26666667,56.2135265515111
G26820,SEEDGWAS3633,CIMMYTMA-019213,1980-06-01,1,11,1638,-28.553929,-67.620503,53.8460544868806
G26826,SEEDGWAS2197,CIMMYTMA-019217,1986-05-05,6,4,963,-33.78333333,-69.05,57.6749899015933
G26831,SEEDGWAS994,CIMMYTMA-019224,1977-01-01,4,2,67,-34.2,-60.73333333,62.339683365605
G26835,SEEDGWAS995,CIMMYTMA-019242,1977-01-01,4,2,78,-34.1,-60.4,62.4465683554972
G26852,SEEDGWAS997,CIMMYTMA-019246,1977-01-01,4,2,32,-33.56666667,-59.98333333,62.249071919817
G26854,SEEDGWAS998,CIMMYTMA-019284,1978-05-30,2,12,108,-26.06666667,-60.56666667,55.926623601994
G26866,SEEDGWAS4170,CIMMYTMA-019289,1980-06-01,12,10,2127,-26.9,-66.13333333,53.2663382211307
G26869,SEEDGWAS5322,CIMMYTMA-019290,,1,11,868,-28.31619,-66.274516,54.3677742244607
G26870,SEEDGWAS2198,CIMMYTMA-019291,1980-06-01,1,11,787,-30.847071,-66.712883,56.2750580073903
G26879,SEEDGWAS454,CIMMYTMA-019301,1992-02-13,7,5,877,14.946917,-88.690321,7.63804877535121
G26882,SEEDGWAS4684,CIMMYTMA-019341,1972-01-01,6,4,2372,19.15,-97.63333333,2.54170761062107
G26882,SEEDGWAS2985,CIMMYTMA-019341,1972-01-01,6,4,2372,19.15,-97.63333333,2.54170761062107
G26887,SEEDGWAS5324,CIMMYTMA-019359,,7,5,1956,19.03333333,-100.0333333,4.43878124991035
G26887,SEEDGWAS4945,CIMMYTMA-019359,,7,5,1956,19.03333333,-100.0333333,4.43878124991035
G26892,SEEDGWAS4685,CIMMYTMA-019361,1975-12-04,6,4,2083,17.45,-97.21666667,1.25521162775233
G26893,SEEDGWAS2987,CIMMYTMA-019362,1975-11-04,6,4,2187,17.53333333,-97.35,1.40287428283672
G26893,SEEDGWAS5058,CIMMYTMA-019362,1975-11-04,6,4,2187,17.53333333,-97.35,1.40287428283672
G26895,SEEDGWAS4686,CIMMYTMA-019366,1963-01-01,7,5,1859,21.88333333,-102.3333333,7.88037298898699
G26896,SEEDGWAS4687,CIMMYTMA-019370,1974-01-16,7,5,1951,24.51666667,-104.7666667,11.4208995297024
G26898,SEEDGWAS3634,NA,NA,NA,NA,NA,NA,NA,NA
G26898,SEEDGWAS5129,NA,NA,NA,NA,NA,NA,NA,NA
G26899,SEEDGWAS3757,CIMMYTMA-019384,1972-01-01,7,5,2331,19.479844,-97.500186,2.72448401664205
G26899,SEEDGWAS5150,CIMMYTMA-019384,1972-01-01,7,5,2331,19.479844,-97.500186,2.72448401664205
G26900,SEEDGWAS2988,NA,NA,NA,NA,NA,NA,NA,NA
G26900,SEEDGWAS5059,NA,NA,NA,NA,NA,NA,NA,NA
G26901,SEEDGWAS3758,CIMMYTMA-019395,1972-01-01,6,4,2354,19.366031,-97.613864,2.69785043070534
G26901,SEEDGWAS5151,CIMMYTMA-019395,1972-01-01,6,4,2354,19.366031,-97.613864,2.69785043070534
G26902,SEEDGWAS4688,CIMMYTMA-019409,1978-01-31,7,5,2066,20.6,-102.2166667,7.09234736913278
G26903,SEEDGWAS2989,CIMMYTMA-019413,1972-01-01,7,5,2331,19.479844,-97.500186,2.72448401664205
G26903,SEEDGWAS5060,CIMMYTMA-019413,1972-01-01,7,5,2331,19.479844,-97.500186,2.72448401664205
G26907,SEEDGWAS2572,CIMMYTMA-019414,1974-01-15,7,5,2005,24.465353,-104.099147,10.8816306502836
G26907,SEEDGWAS4689,CIMMYTMA-019414,1974-01-15,7,5,2005,24.465353,-104.099147,10.8816306502836
G26908,SEEDGWAS4690,CIMMYTMA-019416,,7,5,2713,19.15,-99.61666667,4.11568828343992
G26909,SEEDGWAS2990,CIMMYTMA-019417,1971-01-01,7,5,2563,19.567345,-98.513073,3.45329864438105
G26909,SEEDGWAS5061,CIMMYTMA-019417,1971-01-01,7,5,2563,19.567345,-98.513073,3.45329864438105
G26910,SEEDGWAS4691,CIMMYTMA-019418,1978-01-01,7,5,2066,20.6,-102.2166667,7.09234736913278
G26912,SEEDGWAS4249,CIMMYTMA-019420,1978-06-24,7,5,1806,20.93333333,-103.0166667,7.95496018494822
G26914,SEEDGWAS4692,CIMMYTMA-019422,1963-01-01,7,5,1894,22.772752,-103.556214,9.39247609352219
G26915,SEEDGWAS2991,CIMMYTMA-019423,1975-12-03,6,4,2083,17.45,-97.28333333,1.32077444966547
G26915,SEEDGWAS4693,CIMMYTMA-019423,1975-12-03,6,4,2083,17.45,-97.28333333,1.32077444966547
G26916,SEEDGWAS5325,CIMMYTMA-019429,,7,5,1898,18.98333333,-98.91666667,3.42425996984915
G26919,SEEDGWAS4694,NA,NA,NA,NA,NA,NA,NA,NA
G26919,SEEDGWAS5326,NA,NA,NA,NA,NA,NA,NA,NA
G26921,SEEDGWAS5327,CIMMYTMA-019445,,7,5,1898,18.98333333,-98.91666667,3.42425996984915
G26922,SEEDGWAS4695,CIMMYTMA-019458,1974-04-01,7,5,2074,20.725107,-99.945421,5.29219165878787
G26924,SEEDGWAS4696,CIMMYTMA-019459,1971-01-01,7,5,2615,19.46666667,-98.33333333,3.25345970714257
G26930,SEEDGWAS4697,CIMMYTMA-019463,,7,5,2126,16.75,-92.63333333,3.38234768731559
G26930,SEEDGWAS2993,CIMMYTMA-019463,,7,5,2126,16.75,-92.63333333,3.38234768731559
G26932,SEEDGWAS4698,CIMMYTMA-019470,,7,5,2418,19.97,-99.52,4.48205935678879
G26935,SEEDGWAS2995,CIMMYTMA-019471,,7,5,2324,19.05,-99.95,4.36984633342844
G26935,SEEDGWAS4699,CIMMYTMA-019471,,7,5,2324,19.05,-99.95,4.36984633342844
G26936,SEEDGWAS4700,CIMMYTMA-019472,,7,5,1891,19.199446,-100.121334,4.58851444792778
G26936,SEEDGWAS2996,CIMMYTMA-019472,,7,5,1891,19.199446,-100.121334,4.58851444792778
G26939,SEEDGWAS4701,CIMMYTMA-019482,1974-04-07,7,5,2091,21.48333333,-101.2166667,6.75220135860235
G26940,SEEDGWAS5062,CIMMYTMA-019496,1972-01-01,7,5,2331,19.479844,-97.500186,2.72448401664205
G26943,SEEDGWAS5063,CIMMYTMA-019502,1971-01-01,6,4,2278,19.25,-98.23333333,3.03264646371598
G26943,SEEDGWAS2998,CIMMYTMA-019502,1971-01-01,6,4,2278,19.25,-98.23333333,3.03264646371598
G26948,SEEDGWAS4702,CIMMYTMA-019507,1971-01-01,6,4,2551,19.2,-97.9,2.75811931898858
G26948,SEEDGWAS2999,CIMMYTMA-019507,1971-01-01,6,4,2551,19.2,-97.9,2.75811931898858
G26949,SEEDGWAS4703,CIMMYTMA-019511,1974-01-01,7,5,1851,19.11666667,-97.08333333,2.19544971976136
G26949,SEEDGWAS5328,CIMMYTMA-019511,1974-01-01,7,5,1851,19.11666667,-97.08333333,2.19544971976136
G26956,SEEDGWAS4704,CIMMYTMA-019517,1972-01-01,7,5,2220,20.15,-98.2,3.67669077810169
G26956,SEEDGWAS3000,CIMMYTMA-019517,1972-01-01,7,5,2220,20.15,-98.2,3.67669077810169
G26958,SEEDGWAS4705,CIMMYTMA-019518,1972-01-01,7,5,2220,20.15,-98.2,3.67669077810169
G26958,SEEDGWAS3001,CIMMYTMA-019518,1972-01-01,7,5,2220,20.15,-98.2,3.67669077810169
G26960,SEEDGWAS4706,CIMMYTMA-019525,1972-01-01,7,5,2418,19.583333,-97.6,2.86613330891028
G26960,SEEDGWAS3762,CIMMYTMA-019525,1972-01-01,7,5,2418,19.583333,-97.6,2.86613330891028
G26961,SEEDGWAS4707,CIMMYTMA-019530,1974-04-07,7,5,2325,21.65,-101.5,7.07729159197061
G26961,SEEDGWAS3002,CIMMYTMA-019530,1974-04-07,7,5,2325,21.65,-101.5,7.07729159197061
G26964,SEEDGWAS4708,CIMMYTMA-019533,1978-01-31,7,5,2066,20.6,-102.2166667,7.09234736913278
G26966,SEEDGWAS4709,CIMMYTMA-019538,1972-01-01,7,5,2220,20.15,-98.2,3.67669077810169
G26966,SEEDGWAS2199,CIMMYTMA-019538,1972-01-01,7,5,2220,20.15,-98.2,3.67669077810169
G26969,SEEDGWAS999,CIMMYTMA-019817,1954-03-09,9,7,555,10.588508,-69.418912,27.3788413705643
G26973,SEEDGWAS4171,CIMMYTMA-019823,,7,5,1645,18.95,-98.97,3.45320475178898
G26974,SEEDGWAS5329,CIMMYTMA-019827,1978-02-10,7,5,1781,21.16666667,-102.45,7.57761700548986
G26974,SEEDGWAS4710,CIMMYTMA-019827,1978-02-10,7,5,1781,21.16666667,-102.45,7.57761700548986
G26975,SEEDGWAS4711,CIMMYTMA-019828,1978-02-10,7,5,1781,21.16666667,-102.45,7.57761700548986
G26975,SEEDGWAS5330,CIMMYTMA-019828,1978-02-10,7,5,1781,21.16666667,-102.45,7.57761700548986
G26977,SEEDGWAS4712,CIMMYTMA-019829,1974-01-01,8,6,1043,20.007577,-97.52396,3.18790059149105
G26977,SEEDGWAS2577,CIMMYTMA-019829,1974-01-01,8,6,1043,20.007577,-97.52396,3.18790059149105
G26980,SEEDGWAS4172,CIMMYTMA-019833,,7,5,1213,18.76666667,-98.98333333,3.37675894268456
G26981,SEEDGWAS4173,CIMMYTMA-019835,,7,5,923,18.73333333,-102.7833333,6.96708553389117
G26985,SEEDGWAS4946,CIMMYTMA-019836,1974-01-01,7,5,1486,19.08333333,-97.03333333,2.1417151726025
G26985,SEEDGWAS2578,CIMMYTMA-019836,1974-01-01,7,5,1486,19.08333333,-97.03333333,2.1417151726025
G26986,SEEDGWAS1828,CIMMYTMA-019838,1977-12-28,7,5,1676,20.78333333,-102.95,7.82659298791273
G26991,SEEDGWAS4713,CIMMYTMA-019843,1978-01-05,7,5,1676,20.78333333,-102.95,7.82659298791273
G26991,SEEDGWAS2579,CIMMYTMA-019843,1978-01-05,7,5,1676,20.78333333,-102.95,7.82659298791273
G26992,SEEDGWAS4250,CIMMYTMA-019845,1978-01-17,7,5,1676,20.78333333,-102.95,7.82659298791273
G26995,SEEDGWAS2580,CIMMYTMA-019850,1978-01-17,7,5,1676,20.78333333,-102.95,7.82659298791273
G26995,SEEDGWAS4714,CIMMYTMA-019850,1978-01-17,7,5,1676,20.78333333,-102.95,7.82659298791273
G27000,SEEDGWAS3003,CIMMYTMA-019853,1974-01-01,7,5,1500,19.967035,-97.597842,3.18922615167143
G27001,SEEDGWAS1662,CIMMYTMA-019855,,7,5,963,21.83299,-99.634229,5.88553138154449
G27004,SEEDGWAS1000,CIMMYTMA-019857,,7,5,963,21.83299,-99.634229,5.88553138154449
G27005,SEEDGWAS1140,CIMMYTMA-019861,1974-01-01,7,5,1486,19.08333333,-97.03333333,2.1417151726025
G27006,SEEDGWAS3636,CIMMYTMA-019863,,7,5,1213,18.76666667,-98.98333333,3.37675894268456
G27008,SEEDGWAS3005,CIMMYTMA-019870,1974-01-01,7,5,1837,19.86666667,-97.58333333,3.09556122649839
G27008,SEEDGWAS4715,CIMMYTMA-019870,1974-01-01,7,5,1837,19.86666667,-97.58333333,3.09556122649839
G27009,SEEDGWAS3006,CIMMYTMA-019874,1946-01-01,7,5,1816,16.532045,-92.437992,3.6108378652558
G27010,SEEDGWAS455,CIMMYTMA-019884,1974-01-01,7,5,1721,19.88333333,-97.45,3.04338978845048
G27010,SEEDGWAS4716,CIMMYTMA-019884,1974-01-01,7,5,1721,19.88333333,-97.45,3.04338978845048
G27011,SEEDGWAS3296,CIMMYTMA-019919,1974-01-01,7,5,1771,19.678131,-96.921297,2.63411873092159
G27012,SEEDGWAS1001,CIMMYTMA-019920,,7,5,1221,22.023366,-99.653771,6.04784840984337
G27014,SEEDGWAS4947,CIMMYTMA-019926,1978-02-10,7,5,1781,21.16666667,-102.45,7.57761700548986
G27014,SEEDGWAS2581,CIMMYTMA-019926,1978-02-10,7,5,1781,21.16666667,-102.45,7.57761700548986
G27015,SEEDGWAS3007,CIMMYTMA-019929,1974-01-01,7,5,1837,19.86666667,-97.58333333,3.09556122649839
G27015,SEEDGWAS5064,CIMMYTMA-019929,1974-01-01,7,5,1837,19.86666667,-97.58333333,3.09556122649839
G27016,SEEDGWAS2582,CIMMYTMA-019933,,7,5,1338,18.68333333,-98.8,3.17564530646051
G27016,SEEDGWAS4717,CIMMYTMA-019933,,7,5,1338,18.68333333,-98.8,3.17564530646051
G27017,SEEDGWAS4174,CIMMYTMA-019935,,7,5,1034,18.5,-98.76666667,3.06494533514787
G27018,SEEDGWAS4175,CIMMYTMA-019938,1977-12-28,7,5,1676,20.78333333,-102.95,7.82659298791273
G27019,SEEDGWAS4718,CIMMYTMA-019941,1978-01-04,7,5,1676,20.78333333,-102.95,7.82659298791273
G27019,SEEDGWAS5331,CIMMYTMA-019941,1978-01-04,7,5,1676,20.78333333,-102.95,7.82659298791273
G27021,SEEDGWAS4176,CIMMYTMA-019943,1978-01-05,7,5,1676,20.78333333,-102.95,7.82659298791273
G27024,SEEDGWAS4177,CIMMYTMA-019945,1978-01-17,7,5,1676,20.78333333,-102.95,7.82659298791273
G27025,SEEDGWAS4251,CIMMYTMA-019949,1974-01-01,7,5,1500,19.967035,-97.597842,3.18922615167143
G27026,SEEDGWAS5332,CIMMYTMA-019950,1977-12-28,7,5,1676,20.78333333,-102.95,7.82659298791273
G27026,SEEDGWAS4719,CIMMYTMA-019950,1977-12-28,7,5,1676,20.78333333,-102.95,7.82659298791273
G27027,SEEDGWAS2585,CIMMYTMA-019953,1978-01-05,7,5,1676,20.78333333,-102.95,7.82659298791273
G27027,SEEDGWAS4720,CIMMYTMA-019953,1978-01-05,7,5,1676,20.78333333,-102.95,7.82659298791273
G27028,SEEDGWAS3763,CIMMYTMA-019954,1974-01-01,7,5,1837,19.86666667,-97.58333333,3.09556122649839
G27029,SEEDGWAS3008,CIMMYTMA-019955,1974-01-01,7,5,1837,19.86666667,-97.58333333,3.09556122649839
G27033,SEEDGWAS1663,CIMMYTMA-019956,,7,5,1221,22.023366,-99.653771,6.04784840984337
G27036,SEEDGWAS1141,CIMMYTMA-019958,,7,5,1213,18.76666667,-98.98333333,3.37675894268456
G27038,SEEDGWAS1829,CIMMYTMA-019959,1977-01-01,7,5,1389,20.8,-104,8.78107198340715
G27039,SEEDGWAS3297,CIMMYTMA-019964,,7,5,903,18.604445,-99.170828,3.4764999859498
G27040,SEEDGWAS5333,CIMMYTMA-019966,,7,5,903,18.604445,-99.170828,3.4764999859498
G27041,SEEDGWAS1142,CIMMYTMA-019969,,7,5,1213,18.76666667,-98.98333333,3.37675894268456
G27043,SEEDGWAS3010,CIMMYTMA-019974,1974-01-01,7,5,1837,19.86666667,-97.58333333,3.09556122649839
G27043,SEEDGWAS4721,CIMMYTMA-019974,1974-01-01,7,5,1837,19.86666667,-97.58333333,3.09556122649839
G27044,SEEDGWAS3011,CIMMYTMA-019975,1974-01-01,7,5,1837,19.86666667,-97.58333333,3.09556122649839
G27044,SEEDGWAS5065,CIMMYTMA-019975,1974-01-01,7,5,1837,19.86666667,-97.58333333,3.09556122649839
G27045,SEEDGWAS659,CIMMYTMA-019978,1972-01-01,7,5,1564,16.25436,-92.113768,3.98742624401682
G27046,SEEDGWAS5168,CIMMYTMA-019987,1974-01-01,7,5,1837,19.86666667,-97.58333333,3.09556122649839
G27046,SEEDGWAS456,CIMMYTMA-019987,1974-01-01,7,5,1837,19.86666667,-97.58333333,3.09556122649839
G27049,SEEDGWAS5338,NA,NA,NA,NA,NA,NA,NA,NA
G27056,SEEDGWAS2587,NA,NA,NA,NA,NA,NA,NA,NA
G27059,SEEDGWAS4948,CIMMYTMA-020180,1997-03-05,7,5,1673,17.258284,-96.876585,0.894220951551129
G27059,SEEDGWAS5334,CIMMYTMA-020180,1997-03-05,7,5,1673,17.258284,-96.876585,0.894220951551129
G27060,SEEDGWAS2589,CIMMYTMA-020189,1997-03-06,7,5,1668,17.25085,-96.872107,0.889431110634768
G27060,SEEDGWAS4722,CIMMYTMA-020189,1997-03-06,7,5,1668,17.25085,-96.872107,0.889431110634768
G27061,SEEDGWAS3012,CIMMYTMA-020220,1997-03-10,7,5,2164,16.9,-96.26666667,0.424918765700779
G27061,SEEDGWAS5066,CIMMYTMA-020220,1997-03-10,7,5,2164,16.9,-96.26666667,0.424918765700779
G27062,SEEDGWAS2590,CIMMYTMA-020222,1997-03-10,7,5,1827,16.8965,-96.261935,0.42441251429829
G27062,SEEDGWAS4949,CIMMYTMA-020222,1997-03-10,7,5,1827,16.8965,-96.261935,0.42441251429829
G27063,SEEDGWAS4723,CIMMYTMA-020223,1997-03-10,7,5,1827,16.8965,-96.261935,0.42441251429829
G27063,SEEDGWAS5335,CIMMYTMA-020223,1997-03-10,7,5,1827,16.8965,-96.261935,0.42441251429829
G27065,SEEDGWAS3013,CIMMYTMA-020225,1997-03-10,7,5,1827,16.8965,-96.261935,0.42441251429829
G27065,SEEDGWAS5067,CIMMYTMA-020225,1997-03-10,7,5,1827,16.8965,-96.261935,0.42441251429829
G27069,SEEDGWAS5336,CIMMYTMA-020239,1997-03-11,6,4,1480,16.58333333,-97.01666667,1.21197772715151
G27069,SEEDGWAS4724,CIMMYTMA-020239,1997-03-11,6,4,1480,16.58333333,-97.01666667,1.21197772715151
G27071,SEEDGWAS2593,CIMMYTMA-020276,1997-03-15,6,4,1547,16.789356,-96.874589,0.988398678801726
G27071,SEEDGWAS4950,CIMMYTMA-020276,1997-03-15,6,4,1547,16.789356,-96.874589,0.988398678801726
G27073,SEEDGWAS2594,CIMMYTMA-020308,1997-03-19,6,4,1375,16.5,-96.78333333,1.07406336725964
G27073,SEEDGWAS4725,CIMMYTMA-020308,1997-03-19,6,4,1375,16.5,-96.78333333,1.07406336725964
G27074,SEEDGWAS4726,CIMMYTMA-020320,1981-03-14,12,10,2231,-22.490253,-68.954174,48.0334772021939
G27075,SEEDGWAS1143,CIMMYTMA-020330,1972-01-01,7,5,726,15.7,-92.1,4.16899915780491
G27078,SEEDGWAS3300,CIMMYTMA-020339,1943-01-01,7,5,11,20.969048,-97.382255,4.00466552052041
G27086,SEEDGWAS1003,CIMMYTMA-020361,1948-01-01,7,5,45,20.485433,-89.732539,7.05388239150555
G27089,SEEDGWAS2200,CIMMYTMA-020362,1952-02-06,7,5,1147,18.850883,-97.067537,1.96116298360743
G27092,SEEDGWAS1830,CIMMYTMA-020364,1951-01-01,7,5,812,16.76666667,-93.38333333,2.63865469150479
G27097,SEEDGWAS1831,CIMMYTMA-020375,1972-01-01,7,5,726,15.7,-92.1,4.16899915780491
G27101,SEEDGWAS3014,CIMMYTMA-020376,1972-01-01,7,5,994,15.43333333,-92.11666667,4.25809669759992
G27102,SEEDGWAS458,CIMMYTMA-020378,1974-01-01,7,5,12,19.58333333,-88.05,8.27882129330285
G27104,SEEDGWAS3765,CIMMYTMA-020381,1972-01-01,7,5,994,15.43333333,-92.11666667,4.25809669759992
G27106,SEEDGWAS660,CIMMYTMA-020383,1969-01-01,7,5,467,19.23333333,-103.7166667,7.99195803305494
G27107,SEEDGWAS1665,CIMMYTMA-020386,1946-01-01,7,5,24,17.53333333,-101.2833333,5.30945201923472
G27109,SEEDGWAS4006,CIMMYTMA-020399,1970-01-01,8,6,390,29.43544,-110.367266,18.873154007055
G27110,SEEDGWAS1004,CIMMYTMA-020401,1943-01-01,7,5,11,20.969048,-97.382255,4.00466552052041
G27114,SEEDGWAS3303,CIMMYTMA-020407,1953-01-01,7,5,42,18.933399,-103.847703,8.0495642277532
G27117,SEEDGWAS4007,CIMMYTMA-020409,1968-01-01,7,5,570,22.513281,-104.499597,10.0290015645971
G27119,SEEDGWAS1005,NA,NA,NA,NA,NA,NA,NA,NA
G27120,SEEDGWAS1832,CIMMYTMA-020413,1972-01-01,7,5,726,15.7,-92.1,4.16899915780491
G27121,SEEDGWAS1833,CIMMYTMA-020415,1972-01-01,7,5,726,15.7,-92.1,4.16899915780491
G27122,SEEDGWAS3015,CIMMYTMA-020416,1972-01-01,7,5,994,15.43333333,-92.11666667,4.25809669759992
G27124,SEEDGWAS1666,CIMMYTMA-020417,,7,5,27,17.88333333,-95.13333333,1.08025156077452
G27125,SEEDGWAS1667,CIMMYTMA-020418,1974-01-01,7,5,8,20.51666667,-86.91666667,9.64854580553753
G27129,SEEDGWAS1834,CIMMYTMA-020420,1972-01-01,7,5,726,15.7,-92.1,4.16899915780491
G27133,SEEDGWAS2595,CIMMYTMA-020433,,7,5,1071,17.010766,-92.463042,3.52630740952657
G27137,SEEDGWAS1668,CIMMYTMA-020434,1948-01-01,7,5,65,20.250295,-89.633331,7.0374302300192
G27147,SEEDGWAS4253,CIMMYTMA-020435,1972-01-01,7,5,994,15.43333333,-92.11666667,4.25809669759992
G27149,SEEDGWAS4008,CIMMYTMA-020438,1968-01-01,7,5,570,22.513281,-104.499597,10.0290015645971
